frame_number,timestamp_sec,object_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
199,8.65,214,player,0.3988,709.53,75.85,725.97,119.46
199,8.65,220,player,0.6337,670.94,75.96,686.62,121.65
199,8.65,140,player,0.4999,510.97,245.3,533.27,264.61
199,8.65,219,player,0.2907,722.42,76.3,738.86,117.15
199,8.65,205,player,0.3231,691.46,75.7,709.74,116.87
200,8.7,3,player,0.4724,588.34,88.29,606.98,127.93
200,8.7,204,player,0.6546,617.42,75.78,636.32,109.07
200,8.7,214,player,0.3396,708.93,79.34,725.09,122.03
200,8.7,220,player,0.5277,670.3,79.48,685.61,123.7
200,8.7,140,player,0.3207,511.97,245.7,534.1,264.79
200,8.7,219,player,0.2974,722.76,79.59,737.23,115.24
200,8.7,205,player,0.253,691.6,79.13,708.7,117.71
201,8.74,3,player,0.6978,589.58,93.64,607.04,130.24
201,8.74,204,player,0.6458,617.48,78.94,636.02,111.59
201,8.74,214,player,0.3623,708.05,82.12,724.1,124.63
201,8.74,220,player,0.4839,669.83,82.88,684.78,126.09
201,8.74,140,player,0.3665,513.04,246.43,534.39,264.89
201,8.74,219,player,0.3365,720.19,82.56,735.98,121.42
201,8.74,205,player,0.3055,690.75,81.84,708.03,120.87
202,8.78,3,player,0.3467,590.1,97.72,606.92,132.61
202,8.78,204,player,0.445,617.66,81.74,636.32,114.76
202,8.78,220,player,0.2486,669.8,86.62,684.22,127.99
203,8.83,3,player,0.3691,590.12,98.65,607.66,134.91
203,8.83,204,player,0.5238,617.79,84.38,635.99,116.78
203,8.83,220,player,0.3671,669.48,89.82,683.76,130.59
204,8.87,3,player,0.6261,590.68,102.49,607.49,136.87
204,8.87,204,player,0.6186,618.27,87.21,635.54,117.96
204,8.87,220,player,0.2995,668.9,92.45,683.17,133.02
205,8.91,3,player,0.5839,591.15,105.62,607.56,138.88
205,8.91,204,player,0.5783,618.49,89.97,635.45,120.1
205,8.91,220,player,0.5793,668.54,95.39,682.6,135.4
205,8.91,253,player,0.5317,465.12,166.5,484.97,185.61
205,8.91,205,player,0.3317,689.11,92.74,705.43,129.64
206,8.96,3,player,0.5407,591.38,108.06,607.69,140.99
206,8.96,204,player,0.7106,618.52,92.52,635.55,122.84
206,8.96,220,player,0.3855,668.13,98.15,681.95,137.61
207,9.0,3,player,0.5873,590.15,104.5,609.01,143.14
207,9.0,204,player,0.6339,618.89,95.21,635.45,124.63
207,9.0,220,player,0.4446,667.65,100.76,681.25,139.74
208,9.04,3,player,0.6695,590.5,104.03,610.26,145.14
208,9.04,204,player,0.687,619.22,97.59,635.35,126.12
208,9.04,220,player,0.4299,667.49,103.45,680.85,141.76
209,9.09,3,player,0.4596,591.95,111.56,609.25,147.14
209,9.09,204,player,0.5767,619.15,100.01,635.56,129.14
210,9.13,3,player,0.2802,592.54,115.49,608.85,148.93
210,9.13,204,player,0.4038,619.39,102.6,635.33,130.74
211,9.17,3,player,0.4056,592.19,114.38,609.94,151.01
211,9.17,204,player,0.204,619.68,105.01,635.18,132.27
212,9.22,204,player,0.2636,619.86,107.32,634.89,133.57
213,9.26,204,player,0.2457,619.75,109.88,634.94,136.36
213,9.26,3,player,0.3023,593.65,122.59,609.17,154.26
214,9.3,204,player,0.2803,619.91,112.13,634.96,138.16
214,9.3,3,player,0.3529,594.2,125.64,609.31,156.19
215,9.35,204,player,0.2706,620.0,114.31,634.86,139.86
215,9.35,3,player,0.2892,594.41,128.02,609.38,158.04
216,9.39,204,player,0.313,620.32,116.49,634.78,141.15
216,9.39,3,player,0.4633,594.49,130.08,609.37,159.72
218,9.48,3,player,0.2815,594.62,134.7,609.07,163.37
220,9.57,3,player,0.3245,595.11,138.24,609.51,166.69
221,9.61,3,player,0.3691,595.4,140.7,609.25,167.97
221,9.61,140,player,0.6823,507.93,255.39,525.94,271.86
222,9.65,3,player,0.469,595.68,142.84,609.28,169.55
222,9.65,270,player,0.5496,475.01,211.18,498.36,227.47
222,9.65,140,player,0.6468,508.83,256.69,526.04,272.67
222,9.65,204,player,0.2515,620.66,128.7,634.42,152.07
223,9.7,3,player,0.4675,595.64,143.28,609.7,171.04
223,9.7,270,player,0.4313,475.43,213.01,498.47,229.08
223,9.7,140,player,0.4198,508.87,257.71,525.92,273.43
223,9.7,204,player,0.2643,620.75,130.52,634.57,153.93
224,9.74,3,player,0.4919,595.79,144.78,609.75,172.31
224,9.74,204,player,0.2293,620.66,132.13,634.3,155.13
225,9.78,3,player,0.3491,595.99,146.78,609.81,174.14
227,9.87,3,player,0.2638,596.6,151.26,609.46,176.74
229,9.96,3,player,0.2668,596.96,153.52,609.93,179.5
230,10.0,3,player,0.2872,597.37,155.17,610.16,180.8
231,10.04,3,player,0.3917,597.65,157.71,609.82,182.24
232,10.09,3,player,0.2982,597.73,158.05,610.32,183.51
233,10.13,3,player,0.3591,597.9,159.71,610.11,184.55
234,10.17,3,player,0.4124,597.91,160.39,610.32,185.93
235,10.22,3,player,0.4842,598.1,161.03,610.76,187.22
239,10.39,3,player,0.2826,599.32,166.65,611.55,191.96
242,10.52,3,player,0.2985,600.24,171.62,611.47,194.81
243,10.57,3,player,0.4562,600.5,172.87,611.58,195.74
244,10.61,3,player,0.5317,600.71,173.95,611.75,196.84
245,10.65,3,player,0.5143,601.01,175.76,611.8,198.01
246,10.7,3,player,0.4253,601.16,176.31,612.19,199.07
247,10.74,3,player,0.3299,601.49,177.72,612.42,200.18
248,10.78,3,player,0.267,601.96,179.5,612.52,201.06
249,10.83,3,player,0.2638,602.16,179.9,613.11,202.25
250,10.87,3,player,0.2472,602.52,181.37,613.25,203.24
251,10.91,3,player,0.2609,602.95,181.81,613.95,204.21
252,10.96,3,player,0.2605,603.28,182.76,614.24,204.98
253,11.0,3,player,0.2457,603.25,183.45,614.26,205.84
258,11.22,3,player,0.2649,604.36,189.36,614.86,210.36
259,11.26,3,player,0.3458,604.56,190.14,615.25,211.24
260,11.3,3,player,0.2331,604.71,191.37,615.36,212.24
